""," ","std 1","std 2","std 3","std 4","bl","GOXQC1","115","116","117","118","119","120","121","122","GOXQC2","123","124","125","126","127","128","129","130","GOXQC3","131","132","133","134","135","136","137","138","GOXQC4","139","140","141","142","143","144","145","146","GOXQC5","147","148","149","150","151","152","153","154","GOXQC6","155","156","157","158","159","160","161","162","GOXQC7","163","164","165","166","167","168","169","GOXQC8","std 1","std 2","std 3","std 4"
"1",NA,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"2","Sample Name","1A12","1B12","1C12","1D12","1D11","1A10","1A1","1B1","1C1","1D1","1.00E+01","1F1","1G1","1H1","1B10","1A2","1B2","1C2","1D2","1.00E+02","1F2","1G2","1H2","1C10","1A3","1B3","1C3","1D3","1.00E+03","1F3","1G3","1H3","1D10","1A4","1B4","1C4","1D4","1.00E+04","1F4","1G4","1H4","1.00E+10","1A5","1B5","1C5","1D5","1.00E+05","1F5","1G5","1H5","1F10","1A6","1B6","1C6","1D6","1.00E+06","1F6","1G6","1H6","1G10","1A7","1B7","1C7","1D7","1.00E+07","1F7","1G7","1H10","1.00E+12","1F12","1G12","1H12"
"3","Diameter","inj1","inj2","inj3","inj4","inj5","inj6","inj7","inj8","inj9","inj10","inj11","inj12","inj13","inj14","inj15","inj16","inj17","inj18","inj19","inj20","inj21","inj22","inj23","inj24","inj25","inj26","inj27","inj28","inj29","inj30","inj31","inj32","inj33","inj34","inj35","inj36","inj37","inj38","inj39","inj40","inj41","inj42","inj43","inj44","inj45","inj46","inj47","inj48","inj49","inj50","inj51","inj52","inj53","inj54","inj55","inj56","inj57","inj58","inj59","inj60","inj61","inj62","inj63","inj64","inj65","inj66","inj67","inj68","inj69","inj70","inj71","inj72"
"34","6.240329","0","0","2.08146140771187","2.08146140771187","0","2.08146140771187","2.08146140771187","0","0","4.16292281542375","2.08146140771187","0","0","2.08146140771187","0","2.08146140771187","0","0","0","0","2.08146140771187","0","6.24438422313562","0","0","4.16292281542375","0","2.08146140771187","0","6.24438422313562","0","0","2.08146140771187","0","0","0","0","2.08146140771187","0","2.08146140771187","4.16292281542375","0","0","2.08146140771187","0","0","2.08146140771187","2.08146140771187","2.08146140771187","0","0","0","6.24438422313562","2.08146140771187","0","0","2.08146140771187","0","0","2.08146140771187","4.16292281542375","0","4.16292281542375","0","0","0","0","4.16292281542375","0","0","4.16292281542375","4.16292281542375"
"35","6.247983","2.76753749263423","0","0","0","0","0","0","0","0","2.07565311947567","2.07565311947567","0","6.22695935842701","4.15130623895134","0","2.07565311947567","0","2.07565311947567","2.07565311947567","2.07565311947567","0","4.15130623895134","2.07565311947567","0","0","0","2.07565311947567","0","2.07565311947567","2.07565311947567","0","0","8.30261247790268","4.15130623895134","0","0","0","0","0","2.07565311947567","4.15130623895134","0","2.07565311947567","2.07565311947567","0","0","4.15130623895134","4.15130623895134","2.07565311947567","0","0","0","0","2.07565311947567","2.07565311947567","2.07565311947567","2.07565311947567","2.07565311947567","0","2.07565311947567","2.07565311947567","0","4.15130623895134","0","0","2.07565311947567","0","0","0","2.07565311947567","2.07565311947567","4.15130623895134"
"36","6.255524","0","2.06995967687935","2.06995967687935","2.06995967687935","0","0","2.06995967687935","4.13991935375871","0","2.06995967687935","4.13991935375871","6.20987903063806","4.13991935375871","0","0","0","0","6.20987903063806","0","0","4.13991935375871","2.06995967687935","6.20987903063806","0","0","4.13991935375871","4.13991935375871","2.06995967687935","2.06995967687935","0","2.06995967687935","0","0","0","6.20987903063806","4.13991935375871","2.06995967687935","0","2.06995967687935","0","4.13991935375871","0","0","0","2.06995967687935","2.06995967687935","4.13991935375871","4.13991935375871","0","2.06995967687935","0","0","2.06995967687935","0","0","0","2.06995967687935","0","0","0","2.06995967687935","6.20987903063806","6.20987903063806","0","0","2.06995967687935","0","2.06995967687935","0","0","0","0"
"37","6.263197","0","2.06419601438384","2.06419601438384","4.12839202876768","4.12839202876768","0","2.06419601438384","0","0","6.19258804315152","2.06419601438384","4.12839202876768","6.19258804315152","4.12839202876768","2.06419601438384","2.06419601438384","2.06419601438384","0","0","0","4.12839202876768","0","12.385176086303","2.06419601438384","2.06419601438384","8.25678405753536","2.06419601438384","0","0","6.19258804315152","2.06419601438384","0","6.19258804315152","2.06419601438384","2.06419601438384","2.06419601438384","0","2.06419601438384","0","0","2.06419601438384","0","0","0","4.12839202876768","4.12839202876768","0","6.19258804315152","2.06419601438384","0","0","4.12839202876768","0","2.06419601438384","2.06419601438384","4.12839202876768","4.12839202876768","0","0","4.12839202876768","0","0","2.06419601438384","0","0","2.06419601438384","0","2.06419601438384","0","0","0","2.06419601438384"
"38","6.270756","0","0","4.11709364978612","4.11709364978612","2.05854682489306","2.05854682489306","2.05854682489306","0","0","0","2.05854682489306","0","2.05854682489306","2.05854682489306","0","0","0","0","0","0","2.05854682489306","2.05854682489306","2.05854682489306","0","2.05854682489306","0","0","2.05854682489306","4.11709364978612","2.05854682489306","2.05854682489306","2.05854682489306","2.05854682489306","2.05854682489306","2.05854682489306","0","2.05854682489306","4.11709364978612","2.05854682489306","2.05854682489306","2.05854682489306","0","0","0","0","4.11709364978612","4.11709364978612","2.05854682489306","4.11709364978612","2.05854682489306","2.05854682489306","2.05854682489306","0","2.05854682489306","0","4.11709364978612","0","0","2.05854682489306","0","0","2.05854682489306","8.23418729957224","2.05854682489306","2.05854682489306","6.17564047467918","2.05854682489306","6.17564047467918","0","0","0","6.17564047467918"
"39","6.278448","2.73710323103304","0","0","0","0","2.05282742327478","2.05282742327478","0","0","4.10565484654956","0","2.05282742327478","0","0","0","4.10565484654956","0","2.05282742327478","2.05282742327478","0","0","2.05282742327478","4.10565484654956","0","0","2.05282742327478","2.05282742327478","0","2.05282742327478","2.05282742327478","0","4.10565484654956","0","4.10565484654956","0","0","0","2.05282742327478","0","0","2.05282742327478","0","0","0","2.05282742327478","0","2.05282742327478","2.05282742327478","0","2.05282742327478","0","0","2.05282742327478","0","2.05282742327478","4.10565484654956","4.10565484654956","2.05282742327478","0","0","0","4.10565484654956","6.15848226982434","0","0","2.05282742327478","2.05282742327478","6.15848226982434","0","2.05282742327478","2.05282742327478","4.10565484654956"
"40","6.286026","0","0","0","4.09444276006672","4.09444276006672","2.04722138003336","2.04722138003336","2.04722138003336","2.04722138003336","0","2.04722138003336","0","4.09444276006672","0","0","0","2.04722138003336","0","0","0","6.14166414010008","4.09444276006672","4.09444276006672","0","4.09444276006672","4.09444276006672","0","0","0","0","4.09444276006672","2.04722138003336","0","4.09444276006672","6.14166414010008","0","0","2.04722138003336","2.04722138003336","10.2361069001668","6.14166414010008","2.04722138003336","0","0","0","2.04722138003336","4.09444276006672","0","4.09444276006672","2.04722138003336","0","2.04722138003336","2.04722138003336","0","0","2.04722138003336","6.14166414010008","0","0","0","0","0","4.09444276006672","2.04722138003336","0","2.04722138003336","2.04722138003336","2.04722138003336","0","0","4.09444276006672","4.09444276006672"
"41","6.293736","2.72206215150548","0","2.04154661362911","2.04154661362911","0","0","2.04154661362911","2.04154661362911","2.04154661362911","2.04154661362911","0","2.04154661362911","2.04154661362911","2.04154661362911","2.04154661362911","2.04154661362911","0","4.08309322725822","0","0","0","0","2.04154661362911","2.04154661362911","4.08309322725822","4.08309322725822","4.08309322725822","0","2.04154661362911","0","2.04154661362911","0","0","2.04154661362911","0","2.04154661362911","2.04154661362911","2.04154661362911","0","2.04154661362911","6.12463984088733","0","0","0","0","2.04154661362911","2.04154661362911","0","2.04154661362911","2.04154661362911","2.04154661362911","0","0","0","2.04154661362911","2.04154661362911","2.04154661362911","0","0","2.04154661362911","0","0","4.08309322725822","0","2.04154661362911","0","2.04154661362911","2.04154661362911","0","4.08309322725822","0","4.08309322725822"
"42","6.301333","2.71464448543897","2.03598336407922","4.07196672815845","6.10795009223767","0","0","0","0","0","2.03598336407922","0","2.03598336407922","6.10795009223767","4.07196672815845","2.03598336407922","2.03598336407922","2.03598336407922","0","2.03598336407922","2.03598336407922","4.07196672815845","2.03598336407922","6.10795009223767","0","0","2.03598336407922","0","0","2.03598336407922","2.03598336407922","4.07196672815845","2.03598336407922","4.07196672815845","4.07196672815845","2.03598336407922","4.07196672815845","2.03598336407922","0","2.03598336407922","0","2.03598336407922","0","0","2.03598336407922","0","2.03598336407922","6.10795009223767","4.07196672815845","2.03598336407922","2.03598336407922","2.03598336407922","2.03598336407922","0","2.03598336407922","0","4.07196672815845","6.10795009223767","4.07196672815845","0","6.10795009223767","2.03598336407922","2.03598336407922","8.1439334563169","0","2.03598336407922","0","0","6.10795009223767","0","0","2.03598336407922","2.03598336407922"
"43","6.309062","0","2.03035212898533","0","4.06070425797065","0","0","0","6.09105638695598","8.1214085159413","0","2.03035212898533","0","4.06070425797065","0","2.03035212898533","2.03035212898533","2.03035212898533","0","0","0","0","0","2.03035212898533","4.06070425797065","0","2.03035212898533","0","2.03035212898533","0","0","2.03035212898533","0","0","2.03035212898533","2.03035212898533","0","2.03035212898533","2.03035212898533","0","8.1214085159413","0","0","2.03035212898533","2.03035212898533","2.03035212898533","4.06070425797065","0","2.03035212898533","0","2.03035212898533","0","2.03035212898533","0","2.03035212898533","0","0","0","0","0","0","2.03035212898533","2.03035212898533","4.06070425797065","2.03035212898533","0","2.03035212898533","0","12.182112773912","0","2.03035212898533","4.06070425797065","2.03035212898533"
"44","6.316677","0","2.02483204853424","0","0","0","0","0","0","2.02483204853424","0","2.02483204853424","0","2.02483204853424","0","0","2.02483204853424","2.02483204853424","0","2.02483204853424","2.02483204853424","0","2.02483204853424","2.02483204853424","0","6.07449614560272","0","2.02483204853424","0","0","2.02483204853424","2.02483204853424","0","0","0","0","0","0","2.02483204853424","0","2.02483204853424","0","2.02483204853424","2.02483204853424","0","4.04966409706848","6.07449614560272","2.02483204853424","2.02483204853424","2.02483204853424","0","2.02483204853424","0","4.04966409706848","0","0","2.02483204853424","2.02483204853424","0","0","2.02483204853424","0","2.02483204853424","2.02483204853424","0","0","4.04966409706848","2.02483204853424","6.07449614560272","0","2.02483204853424","2.02483204853424","6.07449614560272"
"45","6.324426","2.6923243526234","0","4.0384865289351","2.01924326446755","0","0","6.05772979340265","0","2.01924326446755","6.05772979340265","0","2.01924326446755","2.01924326446755","0","2.01924326446755","2.01924326446755","2.01924326446755","2.01924326446755","2.01924326446755","2.01924326446755","2.01924326446755","0","6.05772979340265","0","2.01924326446755","4.0384865289351","0","0","2.01924326446755","0","0","2.01924326446755","2.01924326446755","0","4.0384865289351","0","0","0","2.01924326446755","8.07697305787019","2.01924326446755","0","2.01924326446755","6.05772979340265","0","4.0384865289351","0","2.01924326446755","0","0","0","0","2.01924326446755","4.0384865289351","0","2.01924326446755","0","2.01924326446755","0","0","0","0","2.01924326446755","0","0","2.01924326446755","2.01924326446755","4.0384865289351","0","2.01924326446755","4.0384865289351","4.0384865289351"
"46","6.332122","0","2.01372089907994","2.01372089907994","6.04116269723981","2.01372089907994","0","6.04116269723981","2.01372089907994","0","2.01372089907994","2.01372089907994","4.02744179815988","4.02744179815988","0","2.01372089907994","0","2.01372089907994","0","2.01372089907994","0","6.04116269723981","4.02744179815988","4.02744179815988","0","4.02744179815988","0","0","0","0","4.02744179815988","2.01372089907994","4.02744179815988","0","2.01372089907994","2.01372089907994","2.01372089907994","2.01372089907994","2.01372089907994","0","0","4.02744179815988","0","2.01372089907994","0","2.01372089907994","0","2.01372089907994","0","2.01372089907994","4.02744179815988","0","4.02744179815988","2.01372089907994","0","0","0","0","0","0","0","0","0","6.04116269723981","0","2.01372089907994","2.01372089907994","0","6.04116269723981","0","2.01372089907994","2.01372089907994","4.02744179815988"
"47","6.339764","2.67768652634383","0","6.02479468427362","6.02479468427362","2.00826489475787","0","2.00826489475787","4.01652978951575","2.00826489475787","4.01652978951575","2.00826489475787","2.00826489475787","2.00826489475787","0","0","2.00826489475787","4.01652978951575","2.00826489475787","6.02479468427362","0","4.01652978951575","2.00826489475787","4.01652978951575","0","2.00826489475787","0","0","4.01652978951575","2.00826489475787","0","0","0","0","2.00826489475787","4.01652978951575","0","2.00826489475787","2.00826489475787","0","2.00826489475787","2.00826489475787","2.00826489475787","0","2.00826489475787","6.02479468427362","4.01652978951575","0","2.00826489475787","0","0","0","0","2.00826489475787","0","0","2.00826489475787","2.00826489475787","0","0","0","0","0","2.00826489475787","2.00826489475787","0","0","4.01652978951575","2.00826489475787","0","0","0","4.01652978951575"
"48","6.347542","0","0","0","6.00821956548408","0","0","2.00273985516136","2.00273985516136","4.00547971032272","0","2.00273985516136","0","4.00547971032272","2.00273985516136","4.00547971032272","0","4.00547971032272","4.00547971032272","0","0","0","4.00547971032272","6.00821956548408","0","0","0","0","0","4.00547971032272","0","2.00273985516136","2.00273985516136","0","0","0","0","2.00273985516136","2.00273985516136","0","2.00273985516136","4.00547971032272","2.00273985516136","0","0","4.00547971032272","6.00821956548408","0","2.00273985516136","0","0","0","0","0","2.00273985516136","0","0","0","2.00273985516136","0","2.00273985516136","0","0","4.00547971032272","2.00273985516136","2.00273985516136","10.0136992758068","0","4.00547971032272","0","0","2.00273985516136","8.01095942064543"
"49","6.355203","0","0","3.99465082272666","5.99197623408999","1.99732541136333","3.99465082272666","0","0","0","3.99465082272666","1.99732541136333","1.99732541136333","0","0","1.99732541136333","0","0","0","0","0","0","1.99732541136333","1.99732541136333","0","0","3.99465082272666","0","1.99732541136333","0","1.99732541136333","0","1.99732541136333","3.99465082272666","1.99732541136333","0","0","1.99732541136333","0","1.99732541136333","5.99197623408999","1.99732541136333","1.99732541136333","3.99465082272666","1.99732541136333","0","0","1.99732541136333","3.99465082272666","3.99465082272666","1.99732541136333","5.99197623408999","0","5.99197623408999","1.99732541136333","1.99732541136333","0","0","0","0","0","1.99732541136333","0","1.99732541136333","3.99465082272666","1.99732541136333","1.99732541136333","0","9.98662705681664","0","0","0","11.98395246818"
"50","6.363","2.65579022093466","0","1.99184266570099","7.96737066280397","0","3.98368533140198","1.99184266570099","1.99184266570099","1.99184266570099","0","3.98368533140198","0","1.99184266570099","0","0","1.99184266570099","0","3.98368533140198","1.99184266570099","1.99184266570099","0","0","1.99184266570099","1.99184266570099","7.96737066280397","5.97552799710298","0","0","1.99184266570099","1.99184266570099","0","3.98368533140198","0","1.99184266570099","0","1.99184266570099","0","1.99184266570099","0","0","1.99184266570099","0","1.99184266570099","0","1.99184266570099","11.951055994206","3.98368533140198","1.99184266570099","1.99184266570099","0","0","0","0","0","0","0","1.99184266570099","0","1.99184266570099","0","0","1.99184266570099","1.99184266570099","0","1.99184266570099","1.99184266570099","3.98368533140198","5.97552799710298","1.99184266570099","0","3.98368533140198","3.98368533140198"
"51","6.37068","0","0","5.95940831774583","3.97293887849722","0","1.98646943924861","0","0","0","0","3.97293887849722","3.97293887849722","0","5.95940831774583","1.98646943924861","1.98646943924861","3.97293887849722","0","3.97293887849722","1.98646943924861","3.97293887849722","1.98646943924861","0","1.98646943924861","0","1.98646943924861","1.98646943924861","0","0","1.98646943924861","1.98646943924861","0","0","1.98646943924861","0","0","0","0","3.97293887849722","0","1.98646943924861","5.95940831774583","1.98646943924861","3.97293887849722","1.98646943924861","1.98646943924861","3.97293887849722","0","1.98646943924861","1.98646943924861","0","1.98646943924861","1.98646943924861","1.98646943924861","0","0","1.98646943924861","0","1.98646943924861","0","1.98646943924861","0","3.97293887849722","0","1.98646943924861","0","7.94587775699444","5.95940831774583","0","0","3.97293887849722","3.97293887849722"
"52","6.378496","0","9.90514317434588","11.8861718092151","7.9241145394767","0","5.94308590460753","1.98102863486918","1.98102863486918","0","1.98102863486918","0","3.96205726973835","0","0","1.98102863486918","0","1.98102863486918","0","3.96205726973835","1.98102863486918","1.98102863486918","1.98102863486918","3.96205726973835","11.8861718092151","0","1.98102863486918","5.94308590460753","0","0","0","3.96205726973835","1.98102863486918","1.98102863486918","1.98102863486918","0","0","3.96205726973835","1.98102863486918","3.96205726973835","5.94308590460753","1.98102863486918","0","0","3.96205726973835","0","0","1.98102863486918","0","0","3.96205726973835","3.96205726973835","0","3.96205726973835","0","1.98102863486918","0","0","0","1.98102863486918","0","1.98102863486918","3.96205726973835","5.94308590460753","0","0","0","1.98102863486918","15.8482290789534","1.98102863486918","0","0","3.96205726973835"
"53","6.386195","0","0","1.97569628386349","1.97569628386349","0","0","0","0","0","0","1.97569628386349","1.97569628386349","0","0","1.97569628386349","3.95139256772698","0","0","0","5.92708885159047","1.97569628386349","1.97569628386349","1.97569628386349","1.97569628386349","1.97569628386349","0","1.97569628386349","5.92708885159047","0","0","1.97569628386349","0","0","0","3.95139256772698","0","0","0","0","0","1.97569628386349","0","1.97569628386349","0","0","1.97569628386349","5.92708885159047","1.97569628386349","3.95139256772698","3.95139256772698","0","1.97569628386349","0","0","0","0","1.97569628386349","3.95139256772698","0","0","0","0","0","1.97569628386349","3.95139256772698","1.97569628386349","0","13.8298739870444","3.95139256772698","0","0","1.97569628386349"
"54","6.39403","0","1.97029706950832","0","1.97029706950832","0","3.94059413901664","0","0","7.88118827803329","5.91089120852497","1.97029706950832","5.91089120852497","0","1.97029706950832","7.88118827803329","1.97029706950832","1.97029706950832","0","0","3.94059413901664","0","1.97029706950832","7.88118827803329","1.97029706950832","1.97029706950832","0","0","1.97029706950832","1.97029706950832","1.97029706950832","3.94059413901664","1.97029706950832","0","0","1.97029706950832","0","0","1.97029706950832","0","0","7.88118827803329","1.97029706950832","0","1.97029706950832","0","1.97029706950832","3.94059413901664","0","0","1.97029706950832","0","1.97029706950832","0","0","0","1.97029706950832","1.97029706950832","0","3.94059413901664","1.97029706950832","1.97029706950832","1.97029706950832","0","3.94059413901664","0","1.97029706950832","0","5.91089120852497","0","1.97029706950832","1.97029706950832","5.91089120852497"
